"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","HHDI","GROSSADJ","USD_CAP","A","2009",15040.6753266551,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2010",16206.7324319268,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2011",17293.5748328713,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2012",18333.5478353043,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2013",19736.4197762918,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2014",20332.6277580693,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2015",21186.4224513898,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2016",23290.2509387044,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2017",24464.7840278734,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2018",25808.3818038189,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2019",28781.8264276591,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2020",30631.798214174,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2021",30873.7711526665,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2012",11946.2853408554,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2013",12262.593207226,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2014",12876.2954137459,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2015",13519.5879422945,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2016",14675.8886312115,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2017",16130.4937390182,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2018",16619.155337857,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2019",17161.1236227347,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2020",16331.3805395522,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2008",3.36,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2009",2.1,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.96,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2011",3.62,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.96,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.42,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2014",2.03,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.41,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2016",-0.17,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.25,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.14,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.76,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2020",4.93,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.95,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2022",-2.26,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.69,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.4,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.07,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.82,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.08,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2013",-2.39,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2014",-0.07,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2015",-1.14,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.29,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2017",1,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.76,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.16,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2020",-3.06,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.73,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2022",-0.3,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.5,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.23,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.55,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2011",-1.13,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.23,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.18,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2014",0,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.08,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2016",0.85,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.56,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.71,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.08,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2020",0.8,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.9,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2022",-2.12,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2008",3.2,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2009",1.21,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.27,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.38,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.52,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2013",2.05,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.27,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.5,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2016",-1.19,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2017",2.65,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.27,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.24,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2020",6.18,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.71,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2022",-1.69,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.38,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2009",1.25,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.4,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.75,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.84,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.48,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2014",2.46,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.47,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.84,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2017",4.38,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2018",3.68,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.27,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.59,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2021",4.31,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2022",-3.64,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.09,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.37,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.79,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.65,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.6,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.71,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.16,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.15,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2016",3.52,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.54,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.85,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.1,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.22,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.06,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2022",1.61,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.87,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.21,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.12,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.2,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.39,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.28,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2014",-0.63,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.84,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.43,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.14,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.87,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.06,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2020",0.6,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.4,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2022",-1.89,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.02,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2009",1.21,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.21,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.84,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.61,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.74,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.47,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.18,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.33,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.83,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.03,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.16,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2022",0.1,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.76,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.91,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2011",1.7,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.89,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.02,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.27,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.32,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.86,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.46,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.81,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2020",0.91,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2021",-0.42,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2022",0.44,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.87,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.55,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2010",-8.9,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2011",-12.34,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2012",-11.2,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2013",-4.19,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.1,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.66,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2016",-0.01,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2017",-0.37,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.09,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2019",4.04,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.26,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.88,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2009",-3.93,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2010",-0.39,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2011",3.87,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2012",-3.13,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2013",2.27,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.24,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.81,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2016",4.43,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2017",6.33,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2018",8.4,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2019",4.77,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.42,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2021",7.76,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2022",1.44,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2008",2.39,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2009",-1.3,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2010",-2.35,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2011",-5.54,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2012",4.17,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.95,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2014",-0.22,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.84,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.92,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2017",3.21,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.14,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.1,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2020",4.82,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.38,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2022",-1.62,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2008",-2.24,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2009",-2.32,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2010",-2.07,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.65,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2012",-5.49,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.83,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.21,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.16,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.04,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.85,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2022",-0.81,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.04,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.52,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.3,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.12,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.58,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.41,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2014",-1.72,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.52,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.19,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.69,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.66,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.39,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2020",3.69,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2021",-3.09,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.23,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.42,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2011",4.36,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2012",-1.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2013",1,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2014",2.23,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2015",4,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2016",0.73,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2017",-0.03,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.12,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.34,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2020",-6.83,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2021",4.05,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2022",-0.92,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.87,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.88,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2010",-0.64,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.3,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.72,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.33,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.18,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.18,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.68,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.4,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.17,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.86,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2020",1.98,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.98,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2022",1.03,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.87,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2009",2.04,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.51,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2011",3.1,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2012",3.1,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2013",2.77,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.25,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2015",4.15,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2016",-2.18,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.3,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.38,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.57,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2020",1.66,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.51,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2008",4.34,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2009",5.47,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2010",3.51,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.25,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.25,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.86,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2014",5.61,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.02,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2016",6.03,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2017",3.41,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2018",3.98,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2019",4.51,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2020",4.11,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2021",-1.82,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2022",2.8,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.08,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2009",2.48,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2010",-0.33,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2011",-3.55,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2012",-4.05,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.1,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.04,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.95,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2016",3.09,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.8,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.89,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.74,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.84,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.44,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2022",2,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2008",-0.01,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.57,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.9,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2011",-2.07,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2012",-7.18,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.94,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.21,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2015",4.16,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.44,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.45,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.97,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.09,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2020",-2.5,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.01,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2022",-3.6,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2008",2.4,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.71,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.3,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2011",2.75,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2012",3.28,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2013",1.02,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.13,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.8,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.32,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.65,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.91,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.99,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.88,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2021",3.4,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2022",-0.4,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.38,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.75,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.11,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2011",-3.16,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.63,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2013",1.45,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.67,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2015",5.41,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2016",-0.13,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.44,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.8,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.55,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.7,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.79,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2022",-1.98,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.38,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.89,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.21,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2011",1.3,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2012",2.47,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.73,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.01,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.01,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.14,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2017",2.02,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.66,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.88,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2020",6.23,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.01,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2022",-6.13,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.11,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.36,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.88,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.69,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.38,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.85,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.9,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.53,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.14,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.74,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.14,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.27,
