Entity,Code,Year,Working hours per worker
Peru,PER,2012,2134.4731
Peru,PER,2013,2137.3582
Peru,PER,2014,2134.6074
Peru,PER,2015,2133.8416
Peru,PER,2016,2139.4219
Peru,PER,2017,2139.6018
Peru,PER,2018,2139.6018
Peru,PER,2019,2139.6018
Philippines,PHL,1970,2112.9458
Philippines,PHL,1971,2115.5515
Philippines,PHL,1972,2117.7957
Philippines,PHL,1973,2107.332
Philippines,PHL,1974,2117.8
Philippines,PHL,1975,2121.595
Philippines,PHL,1976,2123.8083
Philippines,PHL,1977,2159.9517
Philippines,PHL,1978,2135.3418
Philippines,PHL,1979,2134.4644
Philippines,PHL,1980,2133.5127
Philippines,PHL,1981,2134.4258
Philippines,PHL,1982,2130.364
Philippines,PHL,1983,2140.7236
Philippines,PHL,1984,2171.5496
Philippines,PHL,1985,2172.6763
Philippines,PHL,1986,2170.5095
Philippines,PHL,1987,2179.3064
Philippines,PHL,1988,2187.5867
Philippines,PHL,1989,2197.496
Philippines,PHL,1990,2191.8508
Philippines,PHL,1991,2176.2502
Philippines,PHL,1992,2176.111
Philippines,PHL,1993,2136.0938
Philippines,PHL,1994,2149.9868
Philippines,PHL,1995,2130.2139
Philippines,PHL,1996,2094.3843
Philippines,PHL,1997,2146.5935
Philippines,PHL,1998,2105.0266
Philippines,PHL,1999,2115.5798
Philippines,PHL,2000,2160.4536
Philippines,PHL,2001,2067.63
Philippines,PHL,2002,2061.2559
Philippines,PHL,2003,2077.3525
Philippines,PHL,2004,2084.008
Philippines,PHL,2005,2103.0906
Philippines,PHL,2006,2077.1858
Philippines,PHL,2007,2092.1143
Philippines,PHL,2008,2112.779
Philippines,PHL,2009,2117.4182
Philippines,PHL,2010,2124.38
Philippines,PHL,2011,2127.2083
Philippines,PHL,2012,2131.9248
Philippines,PHL,2013,2140.265
Philippines,PHL,2014,2142.9832
Philippines,PHL,2015,2149.714
Philippines,PHL,2016,2159.475
Philippines,PHL,2017,2168.2964
Philippines,PHL,2018,2168.2964
Philippines,PHL,2019,2168.2964
Poland,POL,1995,2081.8984
Poland,POL,1996,2082.0464
Poland,POL,1997,2081.8523
Poland,POL,1998,2081.7954
Poland,POL,1999,2115.1575
Poland,POL,2000,2081.6973
Poland,POL,2001,2083.691
Poland,POL,2002,2078.475
Poland,POL,2003,2084.172
Poland,POL,2004,2084.5327
Poland,POL,2005,2079.0483
Poland,POL,2006,2080.5796
Poland,POL,2007,2077.6145
Poland,POL,2008,2069.6
Poland,POL,2009,2054
Poland,POL,2010,2048.8
Poland,POL,2011,2043.6
Poland,POL,2012,2038.4
Poland,POL,2013,2034.7546
Poland,POL,2014,2041.3219
Poland,POL,2015,2049.009
Poland,POL,2016,2051.4792
Poland,POL,2017,2029.3583
Poland,POL,2018,2002.1515
Poland,POL,2019,2022.6322
Portugal,PRT,1950,2404.8994
Portugal,PRT,1951,2389.6191
Portugal,PRT,1952,2374.436
Portugal,PRT,1953,2359.3494
Portugal,PRT,1954,2344.3586
Portugal,PRT,1955,2329.463
Portugal,PRT,1956,2314.662
Portugal,PRT,1957,2299.955
Portugal,PRT,1958,2285.3418
Portugal,PRT,1959,2270.821
Portugal,PRT,1960,2256.3928
Portugal,PRT,1961,2243.9658
Portugal,PRT,1962,2231.6072
Portugal,PRT,1963,2219.3164
Portugal,PRT,1964,2207.0935
Portugal,PRT,1965,2194.938
Portugal,PRT,1966,2182.8494
Portugal,PRT,1967,2170.8274
Portugal,PRT,1968,2158.8716
Portugal,PRT,1969,2146.9817
Portugal,PRT,1970,2102.0688
Portugal,PRT,1971,2101.8264
Portugal,PRT,1972,2101.4292
Portugal,PRT,1973,2100.073
Portugal,PRT,1974,2109.89
Portugal,PRT,1975,2110.0254
Portugal,PRT,1976,2105.6685
Portugal,PRT,1977,2106.602
Portugal,PRT,1978,2091.967
Portugal,PRT,1979,2076.9585
Portugal,PRT,1980,2058.1628
Portugal,PRT,1981,2040.8198
Portugal,PRT,1982,2020.7288
Portugal,PRT,1983,2002.732
Portugal,PRT,1984,1985.7291
Portugal,PRT,1985,1971.3138
Portugal,PRT,1986,1958.9088
Portugal,PRT,1987,1974.2623
Portugal,PRT,1988,1954.378
Portugal,PRT,1989,1982.8489
Portugal,PRT,1990,1972.38
Portugal,PRT,1991,1893.1431
Portugal,PRT,1992,1876.2561
Portugal,PRT,1993,1863.662
Portugal,PRT,1994,1859.3296
Portugal,PRT,1995,1897.7178
Portugal,PRT,1996,1898.7712
Portugal,PRT,1997,1893.7205
Portugal,PRT,1998,1909.1866
Portugal,PRT,1999,1910.9542
Portugal,PRT,2000,1920.5614
Portugal,PRT,2001,1903.9318
Portugal,PRT,2002,1896.9854
Portugal,PRT,2003,1889.9554
Portugal,PRT,2004,1896.0876
Portugal,PRT,2005,1898.144
Portugal,PRT,2006,1886.3387
Portugal,PRT,2007,1903.4843
Portugal,PRT,2008,1890.3618
Portugal,PRT,2009,1890.7941
Portugal,PRT,2010,1893.6356
Portugal,PRT,2011,1870.6033
Portugal,PRT,2012,1853.0902
Portugal,PRT,2013,1863.2164
Portugal,PRT,2014,1870.8342
Portugal,PRT,2015,1878.6017
Portugal,PRT,2016,1884.8296
Portugal,PRT,2017,1873.6191
Portugal,PRT,2018,1867.852
Portugal,PRT,2019,1864.5884
Romania,ROU,1995,1822.6454
Romania,ROU,1996,1861.4635
Romania,ROU,1997,1860.5239
Romania,ROU,1998,1859.1493
Romania,ROU,1999,1850.0447
Romania,ROU,2000,1852.999
Romania,ROU,2001,1852.4805
Romania,ROU,2002,1867.1761
Romania,ROU,2003,1837.0599
Romania,ROU,2004,1886.5806
Romania,ROU,2005,1876.9961
Romania,ROU,2006,1836.0746
Romania,ROU,2007,1839.9408
Romania,ROU,2008,1835.2521
Romania,ROU,2009,1815.4971
Romania,ROU,2010,1840.669
Romania,ROU,2011,1849.2693
Romania,ROU,2012,1811.5428
Romania,ROU,2013,1806.4569
Romania,ROU,2014,1792.5336
Romania,ROU,2015,1785.6711
Romania,ROU,2016,1809.0284
Romania,ROU,2017,1785.7968
Romania,ROU,2018,1787.7664
Romania,ROU,2019,1791.7355
Russia,RUS,1992,1933
Russia,RUS,1993,1939
Russia,RUS,1994,1895
Russia,RUS,1995,1891
Russia,RUS,1996,1894
Russia,RUS,1997,1951
Russia,RUS,1998,1946
Russia,RUS,1999,1964
Russia,RUS,2000,1982
Russia,RUS,2001,1980
Russia,RUS,2002,1982
Russia,RUS,2003,1993
Russia,RUS,2004,1993
Russia,RUS,2005,1989
Russia,RUS,2006,1998
Russia,RUS,2007,1999
Russia,RUS,2008,1997
Russia,RUS,2009,1974
Russia,RUS,2010,1976
Russia,RUS,2011,1979
Russia,RUS,2012,1982
Russia,RUS,2013,1980
Russia,RUS,2014,1985
Russia,RUS,2015,1978
Russia,RUS,2016,1974
Russia,RUS,2017,1979
Russia,RUS,2018,1970
Russia,RUS,2019,1965
Singapore,SGP,1960,2400.3904
Singapore,SGP,1961,2395.051
Singapore,SGP,1962,2389.7234
Singapore,SGP,1963,2384.4077
Singapore,SGP,1964,2379.104
Singapore,SGP,1965,2373.8118
Singapore,SGP,1966,2368.5315
Singapore,SGP,1967,2363.263
Singapore,SGP,1968,2358.006
Singapore,SGP,1969,2352.761
Singapore,SGP,1970,2347.5276
Singapore,SGP,1971,2347.4712
Singapore,SGP,1972,2347.384
Singapore,SGP,1973,2347.3052
Singapore,SGP,1974,2347.2998
Singapore,SGP,1975,2326.0078
Singapore,SGP,1976,2352.1516
Singapore,SGP,1977,2297.761
Singapore,SGP,1978,2297.0076
Singapore,SGP,1979,2272.6187
Singapore,SGP,1980,2281.1914
Singapore,SGP,1981,2308.313
Singapore,SGP,1982,2314.7854
Singapore,SGP,1983,2320.068
Singapore,SGP,1984,2329.5845
Singapore,SGP,1985,2288.495
Singapore,SGP,1986,2322.7869
Singapore,SGP,1987,2353.9058
Singapore,SGP,1988,2367.778
Singapore,SGP,1989,2427.1814
Singapore,SGP,1990,2431.6875
Singapore,SGP,1991,2451.9624
Singapore,SGP,1992,2455.6333
Singapore,SGP,1993,2482.596
Singapore,SGP,1994,2498.54
Singapore,SGP,1995,2512.1887
Singapore,SGP,1996,2533.2266
Singapore,SGP,1997,2547.5059
Singapore,SGP,1998,2535.0984
Singapore,SGP,1999,2556.5112
Singapore,SGP,2000,2574.2783
Singapore,SGP,2001,2553.5078
Singapore,SGP,2002,2545.0193
Singapore,SGP,2003,2550.024
Singapore,SGP,2004,2515.5842
Singapore,SGP,2005,2515.7249
Singapore,SGP,2006,2507.1008
Singapore,SGP,2007,2484.9014
Singapore,SGP,2008,2477.469
Singapore,SGP,2009,2440.5144
Singapore,SGP,2010,2476.2314
Singapore,SGP,2011,2433.7263
Singapore,SGP,2012,2441.2637
Singapore,SGP,2013,2430.6667
Singapore,SGP,2014,2390.9858
Singapore,SGP,2015,2362.4236
Singapore,SGP,2016,2351.1113
Singapore,SGP,2017,2333.3447
Singapore,SGP,2018,2306.0088
Singapore,SGP,2019,2330.1658
Slovakia,SVK,1990,1827.6455
Slovakia,SVK,1991,1827.7343
Slovakia,SVK,1992,1827.675
Slovakia,SVK,1993,1827.8033
Slovakia,SVK,1994,1827.4283
Slovakia,SVK,1995,1853.0483
Slovakia,SVK,1996,1819.6322
Slovakia,SVK,1997,1829.9979
Slovakia,SVK,1998,1821.8607
Slovakia,SVK,1999,1816.2406
Slovakia,SVK,2000,1815.6061
Slovakia,SVK,2001,1800.7356
Slovakia,SVK,2002,1754.074
Slovakia,SVK,2003,1697.5651
Slovakia,SVK,2004,1741.9944
Slovakia,SVK,2005,1769.4879
Slovakia,SVK,2006,1774.454
Slovakia,SVK,2007,1791.201
Slovakia,SVK,2008,1793.3569
Slovakia,SVK,2009,1780.3383
Slovakia,SVK,2010,1805.1501
Slovakia,SVK,2011,1793.0128
Slovakia,SVK,2012,1789.0425
Slovakia,SVK,2013,1771.6141
Slovakia,SVK,2014,1759.6132
Slovakia,SVK,2015,1754.0863
Slovakia,SVK,2016,1740.0107
Slovakia,SVK,2017,1713.781
Slovakia,SVK,2018,1703.9254
Slovakia,SVK,2019,1694.9402
Slovenia,SVN,1995,1755.705
Slovenia,SVN,1996,1727.5955
Slovenia,SVN,1997,1715.1057
Slovenia,SVN,1998,1728.2947
Slovenia,SVN,1999,1730.0756
Slovenia,SVN,2000,1710.0728
Slovenia,SVN,2001,1695.8553
Slovenia,SVN,2002,1720.4906
Slovenia,SVN,2003,1723.7886
Slovenia,SVN,2004,1736.5251
Slovenia,SVN,2005,1696.5479
Slovenia,SVN,2006,1667.4188
Slovenia,SVN,2007,1654.9103
Slovenia,SVN,2008,1673.4811
Slovenia,SVN,2009,1678.9883
Slovenia,SVN,2010,1680.3325
Slovenia,SVN,2011,1663.3593
Slovenia,SVN,2012,1644.3524
Slovenia,SVN,2013,1662.2393
Slovenia,SVN,2014,1681.75
Slovenia,SVN,2015,1687.3127
Slovenia,SVN,2016,1652.3846
Slovenia,SVN,2017,1621.4988
Slovenia,SVN,2018,1598.7039
Slovenia,SVN,2019,1592.934
South Africa,ZAF,2001,2376.3381
South Africa,ZAF,2002,2382.7659
South Africa,ZAF,2003,2318.6794
South Africa,ZAF,2004,2342.2734
South Africa,ZAF,2005,2399.4282
South Africa,ZAF,2006,2315.748
South Africa,ZAF,2007,2322.1228
South Africa,ZAF,2008,2284.2344
South Africa,ZAF,2009,2249.3083
South Africa,ZAF,2010,2235.743
South Africa,ZAF,2011,2254.5857
South Africa,ZAF,2012,2224.1082
South Africa,ZAF,2013,2211.9863
South Africa,ZAF,2014,2209.0916
South Africa,ZAF,2016,2218.455
South Africa,ZAF,2017,2197.0332
South Africa,ZAF,2018,2191.3633
South Africa,ZAF,2019,2191.3633
South Korea,KOR,1953,2484.4868
South Korea,KOR,1954,2520.6353
South Korea,KOR,1955,2557.3096
South Korea,KOR,1956,2594.5176
South Korea,KOR,1957,2632.2668
South Korea,KOR,1958,2670.5654
South Korea,KOR,1959,2709.4214
South Korea,KOR,1960,2748.8425
South Korea,KOR,1961,2788.8372
South Korea,KOR,1962,2829.4138
South Korea,KOR,1963,2870.5808
South Korea,KOR,1964,2779.931
South Korea,KOR,1965,2900.7974
South Korea,KOR,1966,2882.6675
South Korea,KOR,1967,2918.9275
South Korea,KOR,1968,2973.3174
South Korea,KOR,1969,3039.794
South Korea,KOR,1970,2918.9275
South Korea,KOR,1971,2913.0852
South Korea,KOR,1972,2907.2305
South Korea,KOR,1973,2901.4478
South Korea,KOR,1974,2895.6477
South Korea,KOR,1975,2889.8525
South Korea,KOR,1976,2884.0376
South Korea,KOR,1977,2878.3147
South Korea,KOR,1978,2872.5322
South Korea,KOR,1979,2866.8564
South Korea,KOR,1980,2860.942
South Korea,KOR,1981,2876.925
South Korea,KOR,1982,2889.9111
South Korea,KOR,1983,2907.8918
South Korea,KOR,1984,2903.896
South Korea,KOR,1985,2878.9229
South Korea,KOR,1986,2907.8918
South Korea,KOR,1987,2876.925
South Korea,KOR,1988,2830.974
South Korea,KOR,1989,2728.084
South Korea,KOR,1990,2674.1416
South Korea,KOR,1991,2658.1587
South Korea,KOR,1992,2636.1824
South Korea,KOR,1993,2653.164
South Korea,KOR,1994,2637.1812
South Korea,KOR,1995,2645.1726
South Korea,KOR,1996,2634.1843
South Korea,KOR,1997,2579.2432
South Korea,KOR,1998,2485.3435
South Korea,KOR,1999,2492.336
South Korea,KOR,2000,2509.3179
South Korea,KOR,2001,2496.3318
South Korea,KOR,2002,2461.3691
South Korea,KOR,2003,2421.4119
South Korea,KOR,2004,2389.446
South Korea,KOR,2005,2348.4897
South Korea,KOR,2006,2343.495
South Korea,KOR,2007,2303.5378
South Korea,KOR,2008,2216.6306
South Korea,KOR,2009,2167.4614
South Korea,KOR,2010,2153.4133
South Korea,KOR,2011,2126.3198
South Korea,KOR,2012,2110.2646
South Korea,KOR,2013,2100.2302
South Korea,KOR,2014,2070.3123
South Korea,KOR,2015,2077.2932
South Korea,KOR,2016,2062.3342
South Korea,KOR,2017,2012.4713
South Korea,KOR,2018,1987.5397
South Korea,KOR,2019,1979.5262
Spain,ESP,1870,2968
Spain,ESP,1880,2876
Spain,ESP,1890,2787
Spain,ESP,1900,2710
Spain,ESP,1913,2601
Spain,ESP,1929,2342
Spain,ESP,1938,2030
Spain,ESP,1950,2209.257
Spain,ESP,1951,2205.0786
Spain,ESP,1952,2201.016
Spain,ESP,1953,2197.0557
Spain,ESP,1954,2214.114
Spain,ESP,1955,2196.0244
Spain,ESP,1956,2179.8887
Spain,ESP,1957,2164.8123
Spain,ESP,1958,2150.18
Spain,ESP,1959,2139.6284
Spain,ESP,1960,2130.374
Spain,ESP,1961,2112.1174
Spain,ESP,1962,2094.913
Spain,ESP,1963,2077.9846
Spain,ESP,1964,2032.2559
Spain,ESP,1965,2024.5305
Spain,ESP,1966,2025.9194
Spain,ESP,1967,2034.7692
Spain,ESP,1968,1997.013
Spain,ESP,1969,1988.7646
Spain,ESP,1970,1996.7205
Spain,ESP,1971,1996.8364
Spain,ESP,1972,1992.6925
Spain,ESP,1973,1980.8545
Spain,ESP,1974,1987.0275
Spain,ESP,1975,1996.8555
Spain,ESP,1976,2006.9664
Spain,ESP,1977,2000.7765
Spain,ESP,1978,1973.5525
Spain,ESP,1979,1929.8564
Spain,ESP,1980,1918.1224
Spain,ESP,1981,1884.0204
Spain,ESP,1982,1862.9254
Spain,ESP,1983,1830.7574
Spain,ESP,1984,1786.6924
Spain,ESP,1985,1776.7004
Spain,ESP,1986,1768.6674
Spain,ESP,1987,1760.6494
Spain,ESP,1988,1756.5784
Spain,ESP,1989,1744.5604
Spain,ESP,1990,1746.5284
Spain,ESP,1991,1755.5294
Spain,ESP,1992,1747.5654
Spain,ESP,1993,1739.5524
Spain,ESP,1994,1738.5074
Spain,ESP,1995,1738.7964
Spain,ESP,1996,1740.3392
Spain,ESP,1997,1742.6367
Spain,ESP,1998,1751.1058
Spain,ESP,1999,1756.2737
Spain,ESP,2000,1752.8208
Spain,ESP,2001,1762.0698
Spain,ESP,2002,1763.6475
Spain,ESP,2003,1754.6332
Spain,ESP,2004,1739.9012
Spain,ESP,2005,1723.7191
Spain,ESP,2006,1713.7406
Spain,ESP,2007,1701.3077
Spain,ESP,2008,1710.1262
Spain,ESP,2009,1715.8046
Spain,ESP,2010,1705.7755
Spain,ESP,2011,1710.6917
Spain,ESP,2012,1696.7266
Spain,ESP,2013,1689.8245
Spain,ESP,2014,1690.564
Spain,ESP,2015,1694.2372
Spain,ESP,2016,1701.4501
Spain,ESP,2017,1689.4762
Spain,ESP,2018,1695.501
Spain,ESP,2019,1685.9515
Sri Lanka,LKA,1970,1895.5146
Sri Lanka,LKA,1971,1895.1642
Sri Lanka,LKA,1972,1894.9242
Sri Lanka,LKA,1973,1894.8062
Sri Lanka,LKA,1974,1894.7361
Sri Lanka,LKA,1975,1894.6537
Sri Lanka,LKA,1976,1894.2008
Sri Lanka,LKA,1977,1949.3335
Sri Lanka,LKA,1978,1953.1152
Sri Lanka,LKA,1979,1956.9513
Sri Lanka,LKA,1980,1960.8511
Sri Lanka,LKA,1981,1968.4738
Sri Lanka,LKA,1982,1972.9618
Sri Lanka,LKA,1983,1986.3512
Sri Lanka,LKA,1984,1966.2671
Sri Lanka,LKA,1985,1893.4132
Sri Lanka,LKA,1986,1956.422
Sri Lanka,LKA,1987,1962.9956
Sri Lanka,LKA,1988,1969.5181
Sri Lanka,LKA,1989,1976.1238
Sri Lanka,LKA,1990,1982.9016
Sri Lanka,LKA,1991,1998.1084
Sri Lanka,LKA,1992,2001.6265
Sri Lanka,LKA,1993,2017.4285
Sri Lanka,LKA,1994,1961.7678
Sri Lanka,LKA,1995,1943.4846
Sri Lanka,LKA,1996,1936.9487
Sri Lanka,LKA,1997,1894.8599
Sri Lanka,LKA,1998,1910.4878
Sri Lanka,LKA,1999,1932.7937
Sri Lanka,LKA,2000,2000.7396
Sri Lanka,LKA,2001,1975.6603
Sri Lanka,LKA,2002,1812.2015
Sri Lanka,LKA,2003,1733.8713
Sri Lanka,LKA,2004,1856.2976
Sri Lanka,LKA,2005,1887.6926
Sri Lanka,LKA,2006,1835.4296
Sri Lanka,LKA,2007,1861.298
Sri Lanka,LKA,2008,1823.991
Sri Lanka,LKA,2009,1810.6287
Sri Lanka,LKA,2010,1872.336
Sri Lanka,LKA,2011,1993.6793
Sri Lanka,LKA,2012,2052.9534
Sri Lanka,LKA,2013,1896.6604
Sri Lanka,LKA,2014,1926.3551
Sri Lanka,LKA,2015,1924.0125
Sri Lanka,LKA,2016,1922.449
Sri Lanka,LKA,2017,1922.5132
Sri Lanka,LKA,2018,1922.5132
Sri Lanka,LKA,2019,1922.5132
Sweden,SWE,1870,3436
Sweden,SWE,1880,3187
Sweden,SWE,1890,2937
Sweden,SWE,1900,2745
Sweden,SWE,1913,2745
Sweden,SWE,1929,2152
Sweden,SWE,1938,2131
Sweden,SWE,1950,2005.2626
Sweden,SWE,1951,1995.465
Sweden,SWE,1952,1995.465
Sweden,SWE,1953,1975.8695
Sweden,SWE,1954,1986.7559
Sweden,SWE,1955,1975.8695
Sweden,SWE,1956,1950.8309
Sweden,SWE,1957,1950.8309
Sweden,SWE,1958,1919.2606
Sweden,SWE,1959,1893.1334
Sweden,SWE,1960,1888.7788
Sweden,SWE,1961,1890.956
Sweden,SWE,1962,1878.9812
Sweden,SWE,1963,1872.4493
Sweden,SWE,1964,1841.9677
Sweden,SWE,1965,1831.0813
Sweden,SWE,1966,1816.9291
Sweden,SWE,1967,1786.4473
Sweden,SWE,1968,1742.902
Sweden,SWE,1969,1720.0406
Sweden,SWE,1970,1703.7112
Sweden,SWE,1971,1672.1832
Sweden,SWE,1972,1633.2871
Sweden,SWE,1973,1617.4052
Sweden,SWE,1974,1599.0721
Sweden,SWE,1975,1575.3861
Sweden,SWE,1976,1588.1461
Sweden,SWE,1977,1557.8522
Sweden,SWE,1978,1520.7782
Sweden,SWE,1979,1511.5731
Sweden,SWE,1980,1514.6051
Sweden,SWE,1981,1506.2222
Sweden,SWE,1982,1520.3322
Sweden,SWE,1983,1529.6162
Sweden,SWE,1984,1531.7902
Sweden,SWE,1985,1535.8221
Sweden,SWE,1986,1533.8431
Sweden,SWE,1987,1543.9462
Sweden,SWE,1988,1563.4882
Sweden,SWE,1989,1562.3412
Sweden,SWE,1990,1558.6711
Sweden,SWE,1991,1545.4252
Sweden,SWE,1992,1563.0082
Sweden,SWE,1993,1594.6812
Sweden,SWE,1994,1633.4432
Sweden,SWE,1995,1638.931
Sweden,SWE,1996,1651.4807
Sweden,SWE,1997,1656.3065
Sweden,SWE,1998,1655.1837
Sweden,SWE,1999,1664.7767
Sweden,SWE,2000,1643.4385
Sweden,SWE,2001,1620.1521
Sweden,SWE,2002,1597.025
Sweden,SWE,2003,1583.2998
Sweden,SWE,2004,1606.8491
Sweden,SWE,2005,1605.5138
Sweden,SWE,2006,1603.9514
Sweden,SWE,2007,1616.8903
Sweden,SWE,2008,1627.1318
Sweden,SWE,2009,1613.0963
Sweden,SWE,2010,1640.5142
Sweden,SWE,2011,1640.9915
Sweden,SWE,2012,1627.2946
Sweden,SWE,2013,1617.9559
Sweden,SWE,2014,1619.4305
Sweden,SWE,2015,1620.9257
Sweden,SWE,2016,1634.1693
Sweden,SWE,2017,1621.4727
Sweden,SWE,2018,1620.7349
Sweden,SWE,2019,1605.2766
Switzerland,CHE,1870,3195
Switzerland,CHE,1880,3083
Switzerland,CHE,1890,2925
Switzerland,CHE,1900,2834
Switzerland,CHE,1913,2704
Switzerland,CHE,1929,2281
Switzerland,CHE,1938,2085
Switzerland,CHE,1950,2039.9952
Switzerland,CHE,1951,2032.3508
Switzerland,CHE,1952,2024.7351
Switzerland,CHE,1953,2017.148
Switzerland,CHE,1954,2009.5891
Switzerland,CHE,1955,2002.0587
Switzerland,CHE,1956,1994.5564
Switzerland,CHE,1957,1987.0823
Switzerland,CHE,1958,1979.6362
Switzerland,CHE,1959,1972.218
Switzerland,CHE,1960,1964.8275
Switzerland,CHE,1961,1967.6351
Switzerland,CHE,1962,1970.4468
Switzerland,CHE,1963,1973.2623
Switzerland,CHE,1964,1976.082
Switzerland,CHE,1965,1978.9056
Switzerland,CHE,1966,1981.7334
Switzerland,CHE,1967,1984.5652
Switzerland,CHE,1968,1987.401
Switzerland,CHE,1969,1990.2408
Switzerland,CHE,1970,1993.0847
Switzerland,CHE,1971,1982.7787
Switzerland,CHE,1972,1958.4653
Switzerland,CHE,1973,1931.6665
Switzerland,CHE,1974,1902.8224
Switzerland,CHE,1975,1894.04
Switzerland,CHE,1976,1890.9156
Switzerland,CHE,1977,1863.4858
Switzerland,CHE,1978,1849.0386
Switzerland,CHE,1979,1836.3763
Switzerland,CHE,1980,1821.8396
Switzerland,CHE,1981,1802.5231
Switzerland,CHE,1982,1791.4211
Switzerland,CHE,1983,1776.668
Switzerland,CHE,1984,1757.5706
Switzerland,CHE,1985,1751.3289
Switzerland,CHE,1986,1742.7521
Switzerland,CHE,1987,1741.4824
Switzerland,CHE,1988,1740.955
Switzerland,CHE,1989,1725.7891
Switzerland,CHE,1990,1716.2208
Switzerland,CHE,1991,1713.7753
Switzerland,CHE,1992,1723.1902
Switzerland,CHE,1993,1719.4904
Switzerland,CHE,1994,1741.3113
Switzerland,CHE,1995,1720.2662
Switzerland,CHE,1996,1696.872
Switzerland,CHE,1997,1687.4536
Switzerland,CHE,1998,1695.5344
Switzerland,CHE,1999,1717.401
Switzerland,CHE,2000,1712.743
Switzerland,CHE,2001,1672.8507
Switzerland,CHE,2002,1651.2583
Switzerland,CHE,2003,1664.5405
Switzerland,CHE,2004,1694.9532
Switzerland,CHE,2005,1689.9702
Switzerland,CHE,2006,1679.2384
Switzerland,CHE,2007,1668.87
Switzerland,CHE,2008,1659.459
Switzerland,CHE,2009,1650.7788
Switzerland,CHE,2010,1624.3464
Switzerland,CHE,2011,1619.3169
Switzerland,CHE,2012,1603.2313
Switzerland,CHE,2013,1582.8923
Switzerland,CHE,2014,1575.3215
Switzerland,CHE,2015,1589.4751
Switzerland,CHE,2016,1590.2267
Switzerland,CHE,2017,1569.5309
Switzerland,CHE,2018,1561.1827
Switzerland,CHE,2019,1556.8828
Taiwan,TWN,1951,2356.4001
Taiwan,TWN,1952,2353.4768
Taiwan,TWN,1953,2350.5574
Taiwan,TWN,1954,2347.6414
Taiwan,TWN,1955,2344.729
Taiwan,TWN,1956,2341.8203
Taiwan,TWN,1957,2338.915
Taiwan,TWN,1958,2336.0137
Taiwan,TWN,1959,2333.1157
Taiwan,TWN,1960,2330.2214
Taiwan,TWN,1961,2327.3306
Taiwan,TWN,1962,2324.4436
Taiwan,TWN,1963,2321.56
Taiwan,TWN,1964,2318.68
Taiwan,TWN,1965,2315.8035
Taiwan,TWN,1966,2312.9307
Taiwan,TWN,1967,2310.0613
Taiwan,TWN,1968,2307.1956
Taiwan,TWN,1969,2304.3335
Taiwan,TWN,1970,2301.4749
Taiwan,TWN,1971,2305.1072
Taiwan,TWN,1972,2307.1074
Taiwan,TWN,1973,2305.336
Taiwan,TWN,1974,2307.025
Taiwan,TWN,1975,2308.48
Taiwan,TWN,1976,2307.9958
Taiwan,TWN,1977,2306.3406
Taiwan,TWN,1978,2303.0276
Taiwan,TWN,1979,2336.6174
Taiwan,TWN,1980,2313.9087
Taiwan,TWN,1981,2310.124
Taiwan,TWN,1982,2269.4377
Taiwan,TWN,1983,2254.772
Taiwan,TWN,1984,2254.2988
Taiwan,TWN,1985,2244.3638
Taiwan,TWN,1986,2242.9446
Taiwan,TWN,1987,2276.5342
Taiwan,TWN,1988,2250.5142
Taiwan,TWN,1989,2231.5903
Taiwan,TWN,1990,2230.644
Taiwan,TWN,1991,2217.8704
Taiwan,TWN,1992,2220.2358
Taiwan,TWN,1993,2240.579
Taiwan,TWN,1994,2184.754
Taiwan,TWN,1995,2224.494
Taiwan,TWN,1996,2198.0005
Taiwan,TWN,1997,2141.229
Taiwan,TWN,1998,2192.3232
Taiwan,TWN,1999,2190.431
Taiwan,TWN,2000,2180.4958
Taiwan,TWN,2001,2125.617
Taiwan,TWN,2002,2111.8972
Taiwan,TWN,2003,2117.101
Taiwan,TWN,2004,2135.552
Taiwan,TWN,2005,2127.5093
Taiwan,TWN,2006,2134.6057
Taiwan,TWN,2007,2129.8748
Taiwan,TWN,2008,2073.5764
Taiwan,TWN,2009,2054.1794
Taiwan,TWN,2010,2062.6953
Taiwan,TWN,2011,2052.7603
Taiwan,TWN,2012,2066.9531
Taiwan,TWN,2013,2062.2222
Taiwan,TWN,2015,2152.2898
Taiwan,TWN,2016,2123.7583
Taiwan,TWN,2017,2092.538
Taiwan,TWN,2018,2090.0706
Taiwan,TWN,2019,2085.1353
Thailand,THA,1970,2455.394
Thailand,THA,1971,2455.3594
Thailand,THA,1972,2352.2505
Thailand,THA,1973,2471.673
Thailand,THA,1974,2489.017
Thailand,THA,1975,2461.7449
Thailand,THA,1976,2457.4932
Thailand,THA,1977,2453.686
Thailand,THA,1978,2528.9993
Thailand,THA,1979,2619.8765
Thailand,THA,1980,2710.0938
Thailand,THA,1981,2632.8503
Thailand,THA,1982,2348.6577
Thailand,THA,1983,2682.0732
Thailand,THA,1984,2700.7273
Thailand,THA,1985,2672.275
Thailand,THA,1986,2671.416
Thailand,THA,1987,2625.6653
Thailand,THA,1988,2648.564
Thailand,THA,1989,2715.4182
Thailand,THA,1990,2579.7546
Thailand,THA,1991,2627.6155
Thailand,THA,1992,2643.7078
Thailand,THA,1993,2564.5964
Thailand,THA,1994,2614.2803
Thailand,THA,1995,2609.0884
Thailand,THA,1996,2555.235
Thailand,THA,1997,2485.231
Thailand,THA,1998,2533.8186
